Section,Sub Section,Index Name,Column Name,Currency,Unit,Source URL,Active,Discovered At,Review Status
,,Aluminum Based Master Alloy AlSi12 SMM-AL-BY-005 USD/tonne -5.36 24/04/2026,Aluminum Based Master Alloy AlSi12 SMM-AL-BY-005 USD/tonne -5.36 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Aluminum Based Master Alloy AlSi12 SMM-AL-BY-005,Aluminum Based Master Alloy AlSi12 SMM-AL-BY-005 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Aluminum Based Master Alloy AlSi12,Aluminum Based Master Alloy AlSi12 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Aluminum Based Master Alloy AlSi20 SMM-AL-BY-006 USD/tonne -8.57 24/04/2026,Aluminum Based Master Alloy AlSi20 SMM-AL-BY-006 USD/tonne -8.57 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Aluminum Based Master Alloy AlSi20 SMM-AL-BY-006,Aluminum Based Master Alloy AlSi20 SMM-AL-BY-006 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Aluminum Based Master Alloy AlSi20,Aluminum Based Master Alloy AlSi20 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Aluminum Based Master Alloy AlSi50 SMM-AL-BY-007 USD/tonne -5.23 24/04/2026,Aluminum Based Master Alloy AlSi50 SMM-AL-BY-007 USD/tonne -5.23 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Aluminum Based Master Alloy AlSi50 SMM-AL-BY-007,Aluminum Based Master Alloy AlSi50 SMM-AL-BY-007 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Aluminum Based Master Alloy AlSi50,Aluminum Based Master Alloy AlSi50 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"3N High-Purity Alumina (Al₂O₃≥99.9%, D50=0.4μm) SMM-AL-AO-007 USD/kg 0 24/04/2026","3N High-Purity Alumina (Al₂O₃≥99.9%, D50=0.4μm) SMM-AL-AO-007 USD/kg 0 24/04/2026 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"3N High-Purity Alumina (Al₂O₃≥99.9%, D50=0.4μm) SMM-AL-AO-007","3N High-Purity Alumina (Al₂O₃≥99.9%, D50=0.4μm) SMM-AL-AO-007 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"3N High-Purity Alumina (Al₂O₃≥99.9%, D50=0.4μm)","3N High-Purity Alumina (Al₂O₃≥99.9%, D50=0.4μm) (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"3N High-Purity Alumina (Al₂O₃≥99.9%, D50=0.8um) SMM-AL-AO-008 USD/kg 0 24/04/2026","3N High-Purity Alumina (Al₂O₃≥99.9%, D50=0.8um) SMM-AL-AO-008 USD/kg 0 24/04/2026 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"3N High-Purity Alumina (Al₂O₃≥99.9%, D50=0.8um) SMM-AL-AO-008","3N High-Purity Alumina (Al₂O₃≥99.9%, D50=0.8um) SMM-AL-AO-008 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"3N High-Purity Alumina (Al₂O₃≥99.9%, D50=0.8um)","3N High-Purity Alumina (Al₂O₃≥99.9%, D50=0.8um) (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"3N High-Purity Alumina (Al₂O₃≥99.9%, 1um＜D50≤5um) SMM-AL-AO-005 USD/kg -0.01 24/04/2026","3N High-Purity Alumina (Al₂O₃≥99.9%, 1um＜D50≤5um) SMM-AL-AO-005 USD/kg -0.01 24/04/2026 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"3N High-Purity Alumina (Al₂O₃≥99.9%, 1um＜D50≤5um) SMM-AL-AO-005","3N High-Purity Alumina (Al₂O₃≥99.9%, 1um＜D50≤5um) SMM-AL-AO-005 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"3N High-Purity Alumina (Al₂O₃≥99.9%, 1um＜D50≤5um)","3N High-Purity Alumina (Al₂O₃≥99.9%, 1um＜D50≤5um) (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"3N High-Purity Alumina (Al₂O₃≥99.9%, D50=1um) SMM-AL-AO-009 USD/kg 0 24/04/2026","3N High-Purity Alumina (Al₂O₃≥99.9%, D50=1um) SMM-AL-AO-009 USD/kg 0 24/04/2026 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"3N High-Purity Alumina (Al₂O₃≥99.9%, D50=1um) SMM-AL-AO-009","3N High-Purity Alumina (Al₂O₃≥99.9%, D50=1um) SMM-AL-AO-009 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"3N High-Purity Alumina (Al₂O₃≥99.9%, D50=1um)","3N High-Purity Alumina (Al₂O₃≥99.9%, D50=1um) (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"4N High-Purity Alumina (Al₂O₃≥99.99%, D50=0.1um and D97=0.3um) SMM-AL-AO-010 USD/kg -0.02 24/04/2026","4N High-Purity Alumina (Al₂O₃≥99.99%, D50=0.1um and D97=0.3um) SMM-AL-AO-010 USD/kg -0.02 24/04/2026 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"4N High-Purity Alumina (Al₂O₃≥99.99%, D50=0.1um and D97=0.3um) SMM-AL-AO-010","4N High-Purity Alumina (Al₂O₃≥99.99%, D50=0.1um and D97=0.3um) SMM-AL-AO-010 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"4N High-Purity Alumina (Al₂O₃≥99.99%, D50=0.1um and D97=0.3um)","4N High-Purity Alumina (Al₂O₃≥99.99%, D50=0.1um and D97=0.3um) (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"4N High-Purity Alumina (Al₂O₃≥99.99%, 0.5um＜D50≤1um) SMM-AL-AO-011 USD/kg -0.04 24/04/2026","4N High-Purity Alumina (Al₂O₃≥99.99%, 0.5um＜D50≤1um) SMM-AL-AO-011 USD/kg -0.04 24/04/2026 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"4N High-Purity Alumina (Al₂O₃≥99.99%, 0.5um＜D50≤1um) SMM-AL-AO-011","4N High-Purity Alumina (Al₂O₃≥99.99%, 0.5um＜D50≤1um) SMM-AL-AO-011 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"4N High-Purity Alumina (Al₂O₃≥99.99%, 0.5um＜D50≤1um)","4N High-Purity Alumina (Al₂O₃≥99.99%, 0.5um＜D50≤1um) (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"4N High-Purity Alumina (Al₂O₃≥99.99%, 1um＜D50≤3um) SMM-AL-AO-012 USD/kg -0.02 24/04/2026","4N High-Purity Alumina (Al₂O₃≥99.99%, 1um＜D50≤3um) SMM-AL-AO-012 USD/kg -0.02 24/04/2026 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"4N High-Purity Alumina (Al₂O₃≥99.99%, 1um＜D50≤3um) SMM-AL-AO-012","4N High-Purity Alumina (Al₂O₃≥99.99%, 1um＜D50≤3um) SMM-AL-AO-012 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"4N High-Purity Alumina (Al₂O₃≥99.99%, 1um＜D50≤3um)","4N High-Purity Alumina (Al₂O₃≥99.99%, 1um＜D50≤3um) (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"4N High-Purity Alumina (Al₂O₃≥99.99%, 3um＜D50≤5um) SMM-AL-AO-013 USD/kg -0.01 24/04/2026","4N High-Purity Alumina (Al₂O₃≥99.99%, 3um＜D50≤5um) SMM-AL-AO-013 USD/kg -0.01 24/04/2026 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"4N High-Purity Alumina (Al₂O₃≥99.99%, 3um＜D50≤5um) SMM-AL-AO-013","4N High-Purity Alumina (Al₂O₃≥99.99%, 3um＜D50≤5um) SMM-AL-AO-013 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"4N High-Purity Alumina (Al₂O₃≥99.99%, 3um＜D50≤5um)","4N High-Purity Alumina (Al₂O₃≥99.99%, 3um＜D50≤5um) (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"4N5 High-Purity Alumina (Al₂O₃≥99.995%, 30um＜D50≤40um) SMM-AL-AO-006 USD/kg -0.01 24/04/2026","4N5 High-Purity Alumina (Al₂O₃≥99.995%, 30um＜D50≤40um) SMM-AL-AO-006 USD/kg -0.01 24/04/2026 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"4N5 High-Purity Alumina (Al₂O₃≥99.995%, 30um＜D50≤40um) SMM-AL-AO-006","4N5 High-Purity Alumina (Al₂O₃≥99.995%, 30um＜D50≤40um) SMM-AL-AO-006 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"4N5 High-Purity Alumina (Al₂O₃≥99.995%, 30um＜D50≤40um)","4N5 High-Purity Alumina (Al₂O₃≥99.995%, 30um＜D50≤40um) (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"5N High-Purity Alumina (Al₂O₃≥99.999%, 0.2um≤D50≤3um) SMM-AL-AO-014 USD/kg -0.05 24/04/2026","5N High-Purity Alumina (Al₂O₃≥99.999%, 0.2um≤D50≤3um) SMM-AL-AO-014 USD/kg -0.05 24/04/2026 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"5N High-Purity Alumina (Al₂O₃≥99.999%, 0.2um≤D50≤3um) SMM-AL-AO-014","5N High-Purity Alumina (Al₂O₃≥99.999%, 0.2um≤D50≤3um) SMM-AL-AO-014 (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,"5N High-Purity Alumina (Al₂O₃≥99.999%, 0.2um≤D50≤3um)","5N High-Purity Alumina (Al₂O₃≥99.999%, 0.2um≤D50≤3um) (USD/t)",USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Xinjiang 99.99% High Purity Aluminum SMM-AL-AP-001 USD/tonne -2.69 24/04/2026,Xinjiang 99.99% High Purity Aluminum SMM-AL-AP-001 USD/tonne -2.69 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Xinjiang 99.99% High Purity Aluminum SMM-AL-AP-001,Xinjiang 99.99% High Purity Aluminum SMM-AL-AP-001 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Xinjiang 99.99% High Purity Aluminum,Xinjiang 99.99% High Purity Aluminum (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Xinjiang 99.996% High Purity Aluminum SMM-AL-AP-002 USD/tonne -2.77 24/04/2026,Xinjiang 99.996% High Purity Aluminum SMM-AL-AP-002 USD/tonne -2.77 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Xinjiang 99.996% High Purity Aluminum SMM-AL-AP-002,Xinjiang 99.996% High Purity Aluminum SMM-AL-AP-002 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Xinjiang 99.996% High Purity Aluminum,Xinjiang 99.996% High Purity Aluminum (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Northeast China SMM 1# Petroleum Coke Spot price Index SMM-AL-PC-011 USD/tonne -0.41 24/04/2026,Northeast China SMM 1# Petroleum Coke Spot price Index SMM-AL-PC-011 USD/tonne -0.41 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Northeast China SMM 1# Petroleum Coke Spot price Index SMM-AL-PC-011,Northeast China SMM 1# Petroleum Coke Spot price Index SMM-AL-PC-011 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Northeast China SMM 1# Petroleum Coke Spot price Index,Northeast China SMM 1# Petroleum Coke Spot price Index (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong SMM 2# Petroleum Coke Spot price Index SMM-AL-PC-012 USD/tonne -0.36 24/04/2026,Shandong SMM 2# Petroleum Coke Spot price Index SMM-AL-PC-012 USD/tonne -0.36 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong SMM 2# Petroleum Coke Spot price Index SMM-AL-PC-012,Shandong SMM 2# Petroleum Coke Spot price Index SMM-AL-PC-012 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong SMM 2# Petroleum Coke Spot price Index,Shandong SMM 2# Petroleum Coke Spot price Index (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong SMM 3# Petroleum Coke Spot price Index SMM-AL-PC-013 USD/tonne -1.11 24/04/2026,Shandong SMM 3# Petroleum Coke Spot price Index SMM-AL-PC-013 USD/tonne -1.11 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong SMM 3# Petroleum Coke Spot price Index SMM-AL-PC-013,Shandong SMM 3# Petroleum Coke Spot price Index SMM-AL-PC-013 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong SMM 3# Petroleum Coke Spot price Index,Shandong SMM 3# Petroleum Coke Spot price Index (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong SMM 4# Petroleum Coke Spot price Index SMM-AL-PC-014 USD/tonne -0.56 24/04/2026,Shandong SMM 4# Petroleum Coke Spot price Index SMM-AL-PC-014 USD/tonne -0.56 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong SMM 4# Petroleum Coke Spot price Index SMM-AL-PC-014,Shandong SMM 4# Petroleum Coke Spot price Index SMM-AL-PC-014 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong SMM 4# Petroleum Coke Spot price Index,Shandong SMM 4# Petroleum Coke Spot price Index (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Northwest China SMM 3# Petroleum Coke Spot Price Index SMM-AL-PC-015 USD/tonne -0.35 24/04/2026,Northwest China SMM 3# Petroleum Coke Spot Price Index SMM-AL-PC-015 USD/tonne -0.35 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Northwest China SMM 3# Petroleum Coke Spot Price Index SMM-AL-PC-015,Northwest China SMM 3# Petroleum Coke Spot Price Index SMM-AL-PC-015 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Northwest China SMM 3# Petroleum Coke Spot Price Index,Northwest China SMM 3# Petroleum Coke Spot Price Index (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Northeast China Low-Sulfur Calcined Petroleum Coke SMM-AL-CPC-003 USD/tonne -0.56 24/04/2026,Northeast China Low-Sulfur Calcined Petroleum Coke SMM-AL-CPC-003 USD/tonne -0.56 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Northeast China Low-Sulfur Calcined Petroleum Coke SMM-AL-CPC-003,Northeast China Low-Sulfur Calcined Petroleum Coke SMM-AL-CPC-003 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM-AL-CPC-003,SMM-AL-CPC-003 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,East China Medium-Sulfur Ordinary Calcined Petroleum Coke SMM-AL-CPC-002 USD/tonne -0.26 24/04/2026,East China Medium-Sulfur Ordinary Calcined Petroleum Coke SMM-AL-CPC-002 USD/tonne -0.26 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,East China Medium-Sulfur Ordinary Calcined Petroleum Coke SMM-AL-CPC-002,East China Medium-Sulfur Ordinary Calcined Petroleum Coke SMM-AL-CPC-002 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM-AL-CPC-002,SMM-AL-CPC-002 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,East China Medium-Sulfur Low Vanadium Calcined Petroleum Coke SMM-AL-CPC-004,East China Medium-Sulfur Low Vanadium Calcined Petroleum Coke SMM-AL-CPC-004 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM-AL-CPC-004,SMM-AL-CPC-004 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,East China Medium-High Sulfur Ordinary Calcined Petroleum Coke SMM-AL-CPC-005,East China Medium-High Sulfur Ordinary Calcined Petroleum Coke SMM-AL-CPC-005 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM-AL-CPC-005,SMM-AL-CPC-005 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,East China Medium-High Sulfur Low Vanadium Calcined Petroleum Coke SMM-AL-CPC-001,East China Medium-High Sulfur Low Vanadium Calcined Petroleum Coke SMM-AL-CPC-001 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM-AL-CPC-001,SMM-AL-CPC-001 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,East China High Sulfur Ordinary Calcined Petroleum Coke SMM-AL-CPC-006 USD/tonne -0.25 24/04/2026,East China High Sulfur Ordinary Calcined Petroleum Coke SMM-AL-CPC-006 USD/tonne -0.25 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,East China High Sulfur Ordinary Calcined Petroleum Coke SMM-AL-CPC-006,East China High Sulfur Ordinary Calcined Petroleum Coke SMM-AL-CPC-006 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,SMM-AL-CPC-006,SMM-AL-CPC-006 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,East China Prebaked Anode SMM-AL-PA-001 USD/tonne -0.61 24/04/2026,East China Prebaked Anode SMM-AL-PA-001 USD/tonne -0.61 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,East China Prebaked Anode SMM-AL-PA-001,East China Prebaked Anode SMM-AL-PA-001 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,East China Prebaked Anode,East China Prebaked Anode (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Central China Prebaked Anode SMM-AL-PA-002 USD/tonne -0.49 24/04/2026,Central China Prebaked Anode SMM-AL-PA-002 USD/tonne -0.49 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Central China Prebaked Anode SMM-AL-PA-002,Central China Prebaked Anode SMM-AL-PA-002 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Central China Prebaked Anode,Central China Prebaked Anode (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Southwest China Prebaked Anode SMM-AL-PA-003 USD/tonne -0.52 24/04/2026,Southwest China Prebaked Anode SMM-AL-PA-003 USD/tonne -0.52 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Southwest China Prebaked Anode SMM-AL-PA-003,Southwest China Prebaked Anode SMM-AL-PA-003 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Southwest China Prebaked Anode,Southwest China Prebaked Anode (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Northwest China Prebaked Anode SMM-AL-PA-004 USD/tonne -0.52 24/04/2026,Northwest China Prebaked Anode SMM-AL-PA-004 USD/tonne -0.52 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Northwest China Prebaked Anode SMM-AL-PA-004,Northwest China Prebaked Anode SMM-AL-PA-004 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Northwest China Prebaked Anode,Northwest China Prebaked Anode (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Prebaked Anode for High-Purity Aluminum FOB China SMM-AL-PA-005 USD/tonne +45 01/04/2026,Prebaked Anode for High-Purity Aluminum FOB China SMM-AL-PA-005 USD/tonne +45 01/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Prebaked Anode for High-Purity Aluminum FOB China SMM-AL-PA-005,Prebaked Anode for High-Purity Aluminum FOB China SMM-AL-PA-005 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Prebaked Anode for High-Purity Aluminum FOB China,Prebaked Anode for High-Purity Aluminum FOB China (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Prebaked Anode for High-end Aluminum FOB China SMM-AL-PA-006 USD/tonne +42.5 01/04/2026,Prebaked Anode for High-end Aluminum FOB China SMM-AL-PA-006 USD/tonne +42.5 01/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Prebaked Anode for High-end Aluminum FOB China SMM-AL-PA-006,Prebaked Anode for High-end Aluminum FOB China SMM-AL-PA-006 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Prebaked Anode for High-end Aluminum FOB China,Prebaked Anode for High-end Aluminum FOB China (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Coal tar pitch (Shandong) SMM-AL-ALM-010 USD/tonne -0.43 24/04/2026,Coal tar pitch (Shandong) SMM-AL-ALM-010 USD/tonne -0.43 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Coal tar pitch (Shandong) SMM-AL-ALM-010,Coal tar pitch (Shandong) SMM-AL-ALM-010 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Coal tar pitch (Shandong),Coal tar pitch (Shandong) (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Coal tar pitch (Shanxi) SMM-AL-ALM-011 USD/tonne -0.44 24/04/2026,Coal tar pitch (Shanxi) SMM-AL-ALM-011 USD/tonne -0.44 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Coal tar pitch (Shanxi) SMM-AL-ALM-011,Coal tar pitch (Shanxi) SMM-AL-ALM-011 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Coal tar pitch (Shanxi),Coal tar pitch (Shanxi) (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Coal tar pitch (Hebei) SMM-AL-ALM-009 USD/tonne -0.43 24/04/2026,Coal tar pitch (Hebei) SMM-AL-ALM-009 USD/tonne -0.43 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Coal tar pitch (Hebei) SMM-AL-ALM-009,Coal tar pitch (Hebei) SMM-AL-ALM-009 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Coal tar pitch (Hebei),Coal tar pitch (Hebei) (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Coal tar pitch (Shanxi) SMM-AL-ALM-012 USD/tonne -0.44 24/04/2026,Coal tar pitch (Shanxi) SMM-AL-ALM-012 USD/tonne -0.44 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
